timestamp,open,high,low,close,volume,oi
2025-05-02T09:16:00,238.25,239.7,226.9,235.75,1117875,3023025
2025-05-02T09:17:00,232.9,251.55,232.9,244.8,1365150,3023025
2025-05-02T09:18:00,246.1,246.1,232.9,232.9,717150,3674400
2025-05-02T09:19:00,231.2,234.75,223.1,223.1,870750,3674400
2025-05-02T09:20:00,223.1,234.3,223.1,227.55,857700,3674400
2025-05-02T09:21:00,227.5,235,217.7,223.1,1109700,4321050
2025-05-02T09:22:00,219.4,223.8,213.15,220,1040775,4321050
2025-05-02T09:23:00,216.6,224.6,210.55,223.15,1019400,4321050
2025-05-02T09:24:00,224.5,224.5,207.35,208.8,1168800,4961700
2025-05-02T09:25:00,207.2,223.4,206.45,223.35,1365450,4961700
2025-05-02T09:26:00,225.55,243.65,224.85,240.25,2289825,4961700
2025-05-02T09:27:00,242.55,243.25,233.1,240.75,1096650,5169075
2025-05-02T09:28:00,241.65,262.35,239.25,262.35,1537950,5169075
2025-05-02T09:29:00,259.75,272.8,258.75,272.8,1711350,5169075
2025-05-02T09:30:00,273.95,294.65,268.45,294.65,1641900,4462575
2025-05-02T09:31:00,295.45,304.95,280.05,286.15,1256550,4462575
2025-05-02T09:32:00,283.3,288,278.25,283.65,457350,4462575
2025-05-02T09:33:00,285.5,291.95,284,289.85,368325,4127550
2025-05-02T09:34:00,290.3,306.25,289.25,300.2,705750,4127550
2025-05-02T09:35:00,300,302.9,290.5,295.95,400275,4127550
2025-05-02T09:36:00,296.35,301.95,294.25,298.9,235800,4042725
2025-05-02T09:37:00,297.25,298.35,284.35,297.05,377925,4042725
2025-05-02T09:38:00,296.25,299.8,288,295.8,204600,4042725
2025-05-02T09:39:00,294.65,314.8,290.25,314.8,312300,3950325
2025-05-02T09:40:00,315.7,322.5,308.95,308.95,862500,3950325
2025-05-02T09:41:00,312.1,314.65,304.65,313.6,257175,3950325
2025-05-02T09:42:00,315,320,311.5,318.1,262500,3799275
2025-05-02T09:43:00,314.7,316.5,293.1,300.45,350325,3799275
2025-05-02T09:44:00,303.25,309.95,301.75,308.45,200100,3799275
2025-05-02T09:45:00,310.05,315.05,304.15,311.7,218250,3731325
2025-05-02T09:46:00,308.7,308.7,298.2,298.2,132525,3731325
2025-05-02T09:47:00,300.25,310.7,300.25,306.55,117225,3731325
2025-05-02T09:48:00,305.9,314.45,305.75,308.65,173850,3700575
2025-05-02T09:49:00,308,334,308,321.6,469800,3700575
2025-05-02T09:50:00,321.9,327.8,314.1,317.1,303675,3700575
2025-05-02T09:51:00,316.1,322.85,312.65,322.25,135675,3642825
2025-05-02T09:52:00,322.95,322.95,313.95,315.55,105825,3642825
2025-05-02T09:53:00,313,326.05,312.3,323.2,161775,3642825
2025-05-02T09:54:00,323.85,329.5,319.85,329.5,206475,3608325
2025-05-02T09:55:00,328.45,344.1,327.6,333.2,412950,3608325
2025-05-02T09:56:00,332,341,332,338.15,128400,3608325
2025-05-02T09:57:00,337.4,349.55,334.65,345.4,255975,3570000
2025-05-02T09:58:00,345.8,345.8,338.4,345.5,134625,3570000
2025-05-02T09:59:00,341.35,341.7,336.35,339,93000,3570000
2025-05-02T10:00:00,339.5,348.5,339.3,343.6,172875,3549600
2025-05-02T10:01:00,342.2,347.7,338.85,344.45,223125,3549600
2025-05-02T10:02:00,345.3,356.75,339.2,341.1,240075,3549600
2025-05-02T10:03:00,341.7,343.9,334.35,334.35,108825,3485925
2025-05-02T10:04:00,333.6,340.5,329.1,339.35,148800,3485925
2025-05-02T10:05:00,339.35,340.75,330.15,330.15,102075,3485925
2025-05-02T10:06:00,330.65,338.7,327.25,338.5,102000,3494475
2025-05-02T10:07:00,338,341.95,333.9,341.95,104775,3494475
2025-05-02T10:08:00,342.3,344,337.05,339.75,73875,3494475
2025-05-02T10:09:00,340.25,351.85,337.35,345.2,123600,3472725
2025-05-02T10:10:00,345.85,349.75,343,343.7,113925,3472725
2025-05-02T10:11:00,343.7,349,340.5,344.2,63450,3472725
2025-05-02T10:12:00,345.55,345.55,337.9,340.2,79425,3440400
2025-05-02T10:13:00,341.6,348.15,336.05,346.2,108375,3440400
2025-05-02T10:14:00,344.7,347.7,338.2,338.2,96225,3440400
2025-05-02T10:15:00,339.25,343.75,329,329.2,106350,3408225
2025-05-02T10:16:00,329.7,336.8,326.9,336.8,84450,3408225
2025-05-02T10:17:00,337.5,342.55,328,330.45,69825,3408225
2025-05-02T10:18:00,330.75,336,328.95,331.55,46950,3413850
2025-05-02T10:19:00,333.9,338.65,319.55,319.55,67500,3413850
2025-05-02T10:20:00,322.65,328.95,322.65,325.65,114150,3413850
2025-05-02T10:21:00,325,325.9,309.55,313.4,226200,3407025
2025-05-02T10:22:00,313.5,320.75,313.5,319.15,150750,3407025
2025-05-02T10:23:00,320,325.25,316.2,324,91275,3407025
2025-05-02T10:24:00,322.5,323.65,312.2,315.8,81000,3356775
2025-05-02T10:25:00,312.3,322,312.3,315.55,97200,3356775
2025-05-02T10:26:00,314.5,316,306.15,306.45,129600,3356775
2025-05-02T10:27:00,305.55,310,298.9,300.75,167400,3365625
2025-05-02T10:28:00,299,301.6,292,292,150750,3365625
2025-05-02T10:29:00,292.6,297.95,287.4,287.95,205425,3365625
2025-05-02T10:30:00,285.75,288.85,271.8,276.55,394275,3369900
2025-05-02T10:31:00,274.3,278.35,265.5,277.95,334425,3369900
2025-05-02T10:32:00,279.6,285,269.2,273,355950,3369900
2025-05-02T10:33:00,273.8,276,267.7,271.65,157200,3354300
2025-05-02T10:34:00,270.4,272.65,260.05,261.05,281400,3354300
2025-05-02T10:35:00,263.9,268.85,259.05,259.65,227475,3354300
2025-05-02T10:36:00,261.35,261.85,246.65,246.65,443850,3343875
2025-05-02T10:37:00,247.55,255.75,242.5,255.75,320175,3343875
2025-05-02T10:38:00,256.35,269.7,256.35,268.25,431250,3343875
2025-05-02T10:39:00,269.25,283.6,267.7,277.5,580275,3410025
2025-05-02T10:40:00,274.5,279.6,267.5,279.6,279600,3410025
2025-05-02T10:41:00,280,285.25,275.55,278.8,306000,3410025
2025-05-02T10:42:00,277.9,282.8,274.25,281.55,138750,3369675
2025-05-02T10:43:00,280.15,280.8,272.8,274,131400,3369675
2025-05-02T10:44:00,274.05,275.85,261.75,266.4,241650,3369675
2025-05-02T10:45:00,266.4,272.15,261,270.75,124875,3328425
2025-05-02T10:46:00,271,271,255.25,257.4,175875,3328425
2025-05-02T10:47:00,256.55,262.15,254.45,260,96225,3328425
2025-05-02T10:48:00,259.1,261.3,254.05,259.4,142350,3334200
2025-05-02T10:49:00,257.6,259.55,251.15,254.35,106650,3334200
2025-05-02T10:50:00,255.05,259.5,251.9,251.9,93825,3334200
2025-05-02T10:51:00,252.3,263.5,252.3,258.4,146625,3342750
2025-05-02T10:52:00,255.5,255.5,240.55,240.55,325050,3342750
2025-05-02T10:53:00,242,243.5,232,232.35,250125,3342750
2025-05-02T10:54:00,231.7,234,212.4,214.95,500025,3427050
2025-05-02T10:55:00,215.25,221,212.15,212.5,570750,3427050
2025-05-02T10:56:00,213.95,213.95,202.8,208.45,676875,3427050
2025-05-02T10:57:00,208.15,221.55,206.9,218.9,856200,3903675
2025-05-02T10:58:00,218.95,228.25,217.45,228.25,606900,3903675
2025-05-02T10:59:00,226.85,226.85,214.65,214.8,552375,3903675
2025-05-02T11:00:00,215.9,223.35,215.7,222.7,413775,4215300
2025-05-02T11:01:00,222.8,222.8,216.7,216.7,280425,4215300
2025-05-02T11:02:00,219.05,221.05,213.35,220.8,295950,4215300
2025-05-02T11:03:00,220.9,222.5,212.35,212.9,297900,4372350
2025-05-02T11:04:00,212,214.5,207.15,208.35,458925,4372350
2025-05-02T11:05:00,207.1,212.2,206,210.85,257925,4372350
2025-05-02T11:06:00,212.15,221.5,211.7,221.5,474225,4398000
2025-05-02T11:07:00,220.8,221.75,215.55,217.15,251325,4398000
2025-05-02T11:08:00,217.35,219.65,213.9,214.6,180000,4398000
2025-05-02T11:09:00,214.4,216.85,209.7,214.35,293250,4517100
2025-05-02T11:10:00,213.75,215.85,205,205.1,357150,4517100
2025-05-02T11:11:00,206.65,212,206.05,210.25,285675,4517100
2025-05-02T11:12:00,210.35,211.4,194.2,196.25,651675,4706400
2025-05-02T11:13:00,195.75,208,195.75,205.35,565125,4706400
2025-05-02T11:14:00,205.7,209.15,202.5,209.15,339900,4706400
2025-05-02T11:15:00,209.3,210,203.4,205.2,331800,4783500
2025-05-02T11:16:00,207.15,217.8,205.8,216.8,445350,4783500
2025-05-02T11:17:00,217.15,222.95,215.7,217.3,728625,4783500
2025-05-02T11:18:00,214.95,214.95,206,209.95,423000,4793550
2025-05-02T11:19:00,209.4,210.55,201,202.4,402000,4793550
2025-05-02T11:20:00,203.1,205,200.5,202.45,357525,4793550
2025-05-02T11:21:00,202.6,206.5,196.45,196.75,414525,4770600
2025-05-02T11:22:00,196,202.4,196,199.8,406200,4770600
