timestamp,open,high,low,close,volume,oi
2025-05-02T10:17:00,122.45,126.9,120.2,126.15,139650,2946525
2025-05-02T10:18:00,125.65,126.7,123.75,125,104550,2940225
2025-05-02T10:19:00,124.45,131.35,122.4,129.7,146175,2940225
2025-05-02T10:20:00,129,129.5,126.6,129.35,232275,2940225
2025-05-02T10:21:00,128.7,135.2,127.5,132.6,238875,2932425
2025-05-02T10:22:00,132,132.3,129.45,130.35,167550,2932425
2025-05-02T10:23:00,130,131.45,126.6,128.15,123900,2932425
2025-05-02T10:24:00,128.8,132.95,127.85,131.25,116400,2888250
2025-05-02T10:25:00,133.1,133.1,129.25,131.8,94650,2888250
2025-05-02T10:26:00,131.8,136.25,130.9,135.95,255600,2888250
2025-05-02T10:27:00,135.25,138.4,134.25,137.3,332025,2862225
2025-05-02T10:28:00,137.85,140.15,135.8,139.8,334050,2862225
2025-05-02T10:29:00,139.95,141.8,136.6,140.45,346650,2862225
2025-05-02T10:30:00,141.75,154.6,140.25,152.25,927975,2663325
2025-05-02T10:31:00,154.1,162.05,149.9,151,1114950,2663325
2025-05-02T10:32:00,149.3,154.15,139.4,151.85,614250,2663325
2025-05-02T10:33:00,151.5,155,149.25,152.4,345450,2316975
2025-05-02T10:34:00,152.9,158.4,151.85,153.7,465825,2316975
2025-05-02T10:35:00,154.15,159.9,150.1,159.55,552150,2316975
2025-05-02T10:36:00,156.85,164.35,155,163.65,915300,2478450
2025-05-02T10:37:00,163.9,165.95,158.5,158.85,710175,2478450
2025-05-02T10:38:00,156.85,157.5,147.2,147.2,592650,2478450
2025-05-02T10:39:00,147.2,148.2,126.6,140.9,735525,2271750
2025-05-02T10:40:00,141.6,148.5,141.2,141.2,290325,2271750
2025-05-02T10:41:00,142.95,143.8,131.75,137.2,326400,2271750
2025-05-02T10:42:00,139,141.45,136.8,136.8,139050,2245350
2025-05-02T10:43:00,138.55,141.45,137.25,140.3,128700,2245350
2025-05-02T10:44:00,141.2,148.95,139.5,145.95,312300,2245350
2025-05-02T10:45:00,147.3,150.2,140.35,140.9,350325,2368800
2025-05-02T10:46:00,141.7,151.7,141.7,149.7,279225,2368800
2025-05-02T10:47:00,149.9,151.5,146.15,148.05,283050,2368800
2025-05-02T10:48:00,147.25,153.05,146.6,146.6,288975,2498400
2025-05-02T10:49:00,146.8,152.1,146.8,149.9,239625,2498400
2025-05-02T10:50:00,148.15,151.9,146.8,151.2,219000,2498400
2025-05-02T10:51:00,150.75,150.75,141.5,147.7,307125,2561550
2025-05-02T10:52:00,148.95,159.15,148.95,158,667125,2561550
2025-05-02T10:53:00,157.05,165.1,156.45,164.15,773175,2561550
2025-05-02T10:54:00,164.8,179.9,164,179.5,1381500,2559825
2025-05-02T10:55:00,178.9,184.9,171.25,184.5,1178175,2559825
2025-05-02T10:56:00,182.8,194,182.8,190.2,1088175,2559825
2025-05-02T10:57:00,190.2,192.05,174.65,179.25,827625,2124675
2025-05-02T10:58:00,177.9,181.65,167.25,167.25,366975,2124675
2025-05-02T10:59:00,167.1,181,167.1,181,476100,2124675
2025-05-02T11:00:00,177.4,179.75,172.1,173.1,347925,2154075
2025-05-02T11:01:00,173,178.75,171.55,178.4,235875,2154075
2025-05-02T11:02:00,176.55,182.25,174.2,174.25,315600,2154075
2025-05-02T11:03:00,175.1,183.5,171.75,183.5,263400,2226000
2025-05-02T11:04:00,182.5,189.35,179.55,187.35,520875,2226000
2025-05-02T11:05:00,188.6,190.9,184.05,186.15,440025,2226000
2025-05-02T11:06:00,184.7,185.8,173.55,174.25,490350,2187225
2025-05-02T11:07:00,174.55,179.4,174.05,178.9,266925,2187225
2025-05-02T11:08:00,178.7,181.8,176.25,180.5,206625,2187225
2025-05-02T11:09:00,180.65,186.7,178.15,179.75,327375,2298450
2025-05-02T11:10:00,180.3,190.4,177.45,189.4,297450,2298450
2025-05-02T11:11:00,187.1,188.25,181.25,183,251175,2298450
2025-05-02T11:12:00,182.25,196.4,181.9,195.2,564600,2378175
2025-05-02T11:13:00,194.7,194.7,181.15,183.85,534000,2378175
2025-05-02T11:14:00,184.5,186,177,177.3,298875,2378175
2025-05-02T11:15:00,176.9,186.45,175.8,185.55,354150,2502750
2025-05-02T11:16:00,183.8,185,172.6,172.85,307350,2502750
2025-05-02T11:17:00,173.5,174.5,167.85,173.95,437625,2502750
2025-05-02T11:18:00,175.65,184,175.65,181.6,391800,2420850
2025-05-02T11:19:00,181.95,190.4,180.1,189.1,464700,2420850
2025-05-02T11:20:00,188.75,193.1,187.2,190,489150,2420850
2025-05-02T11:21:00,190.45,196.05,186.1,194.8,399225,2445075
2025-05-02T11:22:00,195.65,195.85,189.3,193.85,343575,2445075
2025-05-02T11:23:00,192.55,208.3,192.55,204,878325,2445075
2025-05-02T11:24:00,203.4,213.5,197.25,210.05,535950,2216250
2025-05-02T11:25:00,210.75,211.55,202.4,206.45,361800,2216250
2025-05-02T11:26:00,205.9,218,205,209.7,424725,2216250
2025-05-02T11:27:00,207.2,208.1,201.6,203.1,248325,2099700
2025-05-02T11:28:00,202.8,206.6,199,204.1,258450,2099700
2025-05-02T11:29:00,204.4,208.3,201.6,208.3,186750,2099700
2025-05-02T11:30:00,209.3,215.75,206.35,213.2,293775,2109675
2025-05-02T11:31:00,211.45,229.9,210.9,229.8,545250,2109675
2025-05-02T11:32:00,229.85,233.8,228,232,388800,2109675
2025-05-02T11:33:00,231.95,237,223.7,235.5,287100,1892850
2025-05-02T11:34:00,236.4,257.4,236.4,250.3,583875,1892850
2025-05-02T11:35:00,245.25,248.35,240.25,243.2,216450,1892850
2025-05-02T11:36:00,242.7,242.7,230.35,237.8,147525,1656900
2025-05-02T11:37:00,237,244.3,235.05,244.3,90300,1656900
2025-05-02T11:38:00,242.4,244.55,232.7,236,89775,1656900
2025-05-02T11:39:00,236.35,242.55,234.75,235.1,60825,1587750
2025-05-02T11:40:00,236.8,247.55,235.1,245.55,101025,1587750
2025-05-02T11:41:00,242.75,246.05,225.35,225.35,169875,1587750
2025-05-02T11:42:00,223.65,227,213.35,227,237075,1554075
2025-05-02T11:43:00,228.75,237.6,228.05,232.75,172875,1554075
2025-05-02T11:44:00,232.85,243,231.85,240.2,111000,1554075
2025-05-02T11:45:00,238,239.5,231.5,236.3,81225,1571700
2025-05-02T11:46:00,234.05,242.9,232.1,240.45,71100,1571700
2025-05-02T11:47:00,240.5,249.6,238.55,244.1,179325,1571700
2025-05-02T11:48:00,243.6,244.75,234.5,236.9,99975,1559250
2025-05-02T11:49:00,237.25,243.5,234.95,241.95,47400,1559250
2025-05-02T11:50:00,242.15,250,240.05,250,96375,1559250
2025-05-02T11:51:00,249.4,252.6,239.75,239.75,121950,1524375
2025-05-02T11:52:00,239.85,242,234.75,238.4,66300,1524375
2025-05-02T11:53:00,240.1,243.5,236,242.7,55950,1524375
2025-05-02T11:54:00,243.3,244.15,231.6,231.6,58275,1520775
2025-05-02T11:55:00,231.15,235.8,225.15,225.55,90000,1520775
2025-05-02T11:56:00,228.8,231.75,222,222,107550,1520775
2025-05-02T11:57:00,222.4,233.5,218.15,233.45,101925,1470300
2025-05-02T11:58:00,234.6,234.95,225,228.15,53850,1470300
2025-05-02T11:59:00,230.9,230.9,223.3,225.65,47625,1470300
2025-05-02T12:00:00,227.05,238.15,226,230.35,74850,1483725
2025-05-02T12:01:00,230,234.3,227.55,232.5,49350,1483725
2025-05-02T12:02:00,231.8,239.3,231.8,237.05,69975,1483725
2025-05-02T12:03:00,237.15,244.5,235.45,236,92475,1464975
2025-05-02T12:04:00,236.2,243.6,232.65,243.6,50025,1464975
2025-05-02T12:05:00,243.7,248.25,241.05,248,99750,1464975
2025-05-02T12:06:00,250.8,267.05,250.4,253,281925,1412325
2025-05-02T12:07:00,253,258.15,246.6,250.5,143475,1412325
2025-05-02T12:08:00,249.7,249.7,243.15,248.8,69450,1412325
2025-05-02T12:09:00,249,256,246.15,255.3,53925,1390575
2025-05-02T12:10:00,255,257.8,248.85,256.35,54450,1390575
2025-05-02T12:11:00,256.3,261.4,250.75,260.4,52725,1390575
2025-05-02T12:12:00,260.05,263.5,256,263.5,90900,1374675
2025-05-02T12:13:00,264.35,264.8,253.75,258.1,79350,1374675
2025-05-02T12:14:00,256.2,260.85,253.1,256.2,48375,1374675
2025-05-02T12:15:00,257.55,262,256,260.45,45900,1369500
2025-05-02T12:16:00,260,279.85,259.25,274.1,221700,1369500
2025-05-02T12:17:00,272.7,281.8,268.15,271.35,123150,1369500
2025-05-02T12:18:00,271.3,271.95,264.8,268.05,57225,1328775
2025-05-02T12:19:00,269.45,272.15,263.15,270.85,44175,1328775
2025-05-02T12:20:00,269.85,269.85,260.4,261.3,68175,1328775
2025-05-02T12:21:00,263.45,270.6,263.45,265.15,41250,1318875
2025-05-02T12:22:00,266,273.7,263.5,273.7,30600,1318875
2025-05-02T12:23:00,270.6,271.8,262.15,271.2,59925,1318875
2025-05-02T12:24:00,270.1,270.1,262,263.85,28125,1300725
2025-05-02T12:25:00,263.75,271.6,263.75,270,29475,1300725
2025-05-02T12:26:00,269.75,280.25,267.5,277.85,72075,1300725
2025-05-02T12:27:00,276.95,284.3,273.7,274.65,68100,1285275
2025-05-02T12:28:00,275.7,309.55,275.7,307.2,336675,1285275
2025-05-02T12:29:00,307.95,314.85,301.2,310.3,132225,1285275
2025-05-02T12:30:00,308.55,311.7,297.95,307.45,76650,1196775
2025-05-02T12:31:00,306,308.9,299.1,299.3,36600,1196775
2025-05-02T12:32:00,299.45,299.8,291.75,296.85,41550,1196775
2025-05-02T12:33:00,295.95,303.55,295.45,299.35,30825,1189500
2025-05-02T12:34:00,299,301.15,296,297.85,13350,1189500
2025-05-02T12:35:00,297.3,300.8,291.05,293.4,24450,1189500
2025-05-02T12:36:00,296.65,301.15,289,297.85,41925,1172325
2025-05-02T12:37:00,296.4,305.1,293,302.4,30975,1172325
2025-05-02T12:38:00,303.3,306.65,299.15,306.65,38250,1172325
2025-05-02T12:39:00,308.4,308.4,295.15,300,31200,1168125
2025-05-02T12:40:00,299.8,311.55,299.8,310.6,29850,1168125
2025-05-02T12:41:00,309.65,327.5,305.2,311.35,87750,1168125
2025-05-02T12:42:00,311,313.3,299.05,299.4,56775,1141050
2025-05-02T12:43:00,298.8,300.25,293.3,297.6,44475,1141050
2025-05-02T12:44:00,298.9,299.25,284.55,286.45,67200,1141050
2025-05-02T12:45:00,284.8,285.2,276.3,278.7,96000,1121400
2025-05-02T12:46:00,279.6,283.25,264.05,264.05,66750,1121400
2025-05-02T12:47:00,265.6,269.35,259.95,269.3,54450,1121400
2025-05-02T12:48:00,270,277.65,269.75,274.7,54300,1126800
2025-05-02T12:49:00,273,281,272.25,277.25,45225,1126800
2025-05-02T12:50:00,277.7,284.8,276.5,283.4,42000,1126800
2025-05-02T12:51:00,279.5,279.5,265.95,274.55,37500,1120800
2025-05-02T12:52:00,274.45,280.85,272.3,280.85,21600,1120800
2025-05-02T12:53:00,281,289.15,281,288.6,61800,1120800
2025-05-02T12:54:00,285.6,288,280.1,280.1,34575,1110750
2025-05-02T12:55:00,279.5,283.2,275.4,282.35,18675,1110750
2025-05-02T12:56:00,281,282.05,270.4,275.2,26400,1110750
2025-05-02T12:57:00,274.6,277.95,270,276.8,28500,1110450
2025-05-02T12:58:00,276.85,283,276.85,282,22950,1110450
2025-05-02T12:59:00,283.2,289.8,281.4,288.2,45675,1110450
2025-05-02T13:00:00,284.4,284.4,275.35,275.35,21375,1098750
2025-05-02T13:01:00,276.95,276.95,267.8,275.15,47850,1098750
2025-05-02T13:02:00,274.45,285.9,274.45,285,31425,1098750
2025-05-02T13:03:00,286,287.4,282.55,286.55,28275,1108725
2025-05-02T13:04:00,294.85,294.85,276.8,277.6,58125,1108725
2025-05-02T13:05:00,278.9,282.45,272.75,273.85,18375,1108725
2025-05-02T13:06:00,272.2,274.4,266.45,266.45,35400,1101525
2025-05-02T13:07:00,267.6,267.6,257.75,264.8,54750,1101525
2025-05-02T13:08:00,265.7,269.1,263.5,267.05,18225,1101525
2025-05-02T13:09:00,268.15,271.3,263.05,271.2,30375,1106400
2025-05-02T13:10:00,271.25,275.2,271.25,274.05,45825,1106400
2025-05-02T13:11:00,276.45,276.45,268.05,272.6,16200,1106400
2025-05-02T13:12:00,270.2,270.55,261.8,261.8,27225,1099650
2025-05-02T13:13:00,262.4,278,262.2,277.55,24000,1099650
2025-05-02T13:14:00,278.65,278.65,269.4,269.95,29625,1099650
2025-05-02T13:15:00,270.25,270.25,256.25,256.25,45225,1097100
2025-05-02T13:16:00,258.5,266,246.95,250.5,72000,1097100
2025-05-02T13:17:00,252.35,254.7,240.75,246.4,79500,1097100
2025-05-02T13:18:00,245.8,250.1,242.9,244.45,34950,1091550
2025-05-02T13:19:00,242.9,243.6,229.85,233.25,118125,1091550
2025-05-02T13:20:00,232.8,240.6,231.35,240.4,59925,1091550
2025-05-02T13:21:00,239.7,244.25,236.5,239.5,62850,1087725
2025-05-02T13:22:00,239.7,241.75,232.95,233.9,29475,1087725
2025-05-02T13:23:00,234.8,235.45,223.65,226.9,83700,1087725
2025-05-02T13:24:00,226.4,228.7,218.9,224,60300,1077000
2025-05-02T13:25:00,223.1,227.45,218.7,219.2,84450,1077000
2025-05-02T13:26:00,219.5,220.95,213.3,215.1,46425,1077000
2025-05-02T13:27:00,215.2,223,210.7,211.5,92325,1072950
2025-05-02T13:28:00,212.4,216.15,208.25,214.65,72075,1072950
2025-05-02T13:29:00,214,217.2,212.65,212.85,46125,1072950
2025-05-02T13:30:00,211.95,213.75,199.2,200.7,136650,1072950
2025-05-02T13:31:00,200.85,201.9,191.55,192.95,118650,1080150
2025-05-02T13:32:00,193.8,194.85,184,184,128625,1080150
2025-05-02T13:33:00,185.1,190.95,180.5,189.55,245700,1080150
2025-05-02T13:34:00,188.9,192.45,186.7,192,133800,1214250
2025-05-02T13:35:00,191.5,197.15,188.15,196.95,185625,1214250
2025-05-02T13:36:00,196.4,201.4,196.05,200.2,144300,1214250
2025-05-02T13:37:00,200.7,201.8,195.5,196.1,74850,1259550
2025-05-02T13:38:00,196.8,197.55,192.75,193,90750,1259550
2025-05-02T13:39:00,193.15,196,189.9,193.55,93450,1259550
2025-05-02T13:40:00,193.2,198.15,192.4,195.55,72825,1260150
2025-05-02T13:41:00,193.2,196.9,192.1,192.1,54000,1260150
2025-05-02T13:42:00,195.25,204.2,194.6,204.2,124650,1260150
2025-05-02T13:43:00,203.4,204.45,198.95,204.45,114525,1288950
2025-05-02T13:44:00,204.85,206.95,192.4,193.5,172875,1288950
2025-05-02T13:45:00,192.7,197.3,187.7,191.3,198900,1288950
2025-05-02T13:46:00,190.6,191.35,187.45,187.6,52575,1313850
2025-05-02T13:47:00,188.3,195.7,187.6,194.85,69075,1313850
2025-05-02T13:48:00,196,197.6,194.05,196.65,76125,1313850
2025-05-02T13:49:00,195.7,201.1,194.5,196.8,126300,1328700
2025-05-02T13:50:00,194.6,196.2,190.8,192.15,73425,1328700
2025-05-02T13:51:00,192.1,195.15,189.15,192,79725,1328700
2025-05-02T13:52:00,194.1,199,193.55,194.15,85725,1326900
2025-05-02T13:53:00,194.4,200.75,194.4,195.2,66075,1326900
2025-05-02T13:54:00,195.15,196.15,189.7,190.1,94800,1326900
2025-05-02T13:55:00,189.7,194.2,187.6,194.2,79125,1348125
2025-05-02T13:56:00,192.8,192.8,185.4,188.7,89400,1348125
2025-05-02T13:57:00,188.3,197.9,188.3,197.9,91200,1348125
2025-05-02T13:58:00,199,208.5,198,202.85,240825,1333950
2025-05-02T13:59:00,201.85,204.4,197.6,203.8,141300,1333950
2025-05-02T14:00:00,203.95,214.7,202.05,210.7,268125,1333950
2025-05-02T14:01:00,209.45,217.1,205.4,213.1,195075,1361100
2025-05-02T14:02:00,212.8,212.8,199.05,199.55,210000,1361100
2025-05-02T14:03:00,198.35,199.75,192.75,198.2,157875,1361100
2025-05-02T14:04:00,198.1,200.95,193,193.15,77250,1303575
2025-05-02T14:05:00,193.35,195.75,190.95,195.2,77775,1303575
2025-05-02T14:06:00,193.8,198.15,193,194,73575,1303575
2025-05-02T14:07:00,193.3,194,190.55,191.9,51525,1321650
2025-05-02T14:08:00,191.8,200.45,191.25,197.5,63975,1321650
2025-05-02T14:09:00,197.5,200.05,194.2,197,69225,1321650
2025-05-02T14:10:00,197.7,197.7,192.2,192.65,50100,1311300
2025-05-02T14:11:00,192,197.3,190.6,196.95,58650,1311300
2025-05-02T14:12:00,196.2,204.55,196.1,204.55,110475,1311300
2025-05-02T14:13:00,204.9,214.05,203.2,214.05,144525,1297800
2025-05-02T14:14:00,212,219.05,208.65,211.1,211125,1297800
2025-05-02T14:15:00,209.8,213.45,204.6,205,105900,1297800
2025-05-02T14:16:00,205,205,198.85,199.4,121500,1313250
2025-05-02T14:17:00,198.9,201.75,196.4,199.45,80850,1313250
2025-05-02T14:18:00,200.25,218.5,200,216.1,188850,1313250
2025-05-02T14:19:00,214.25,216.55,211.2,215,122700,1332450
2025-05-02T14:20:00,213,216.75,208,210.6,72975,1332450
2025-05-02T14:21:00,210.8,224.6,208.25,222.75,135300,1332450
2025-05-02T14:22:00,223.15,232.05,223.15,225.9,268425,1316925
2025-05-02T14:23:00,223.25,232.75,223.25,230.5,108675,1316925
2025-05-02T14:24:00,230,235.35,227.5,235.2,115725,1316925
2025-05-02T14:25:00,235.35,238.35,232.7,234.3,116625,1307400
2025-05-02T14:26:00,241.8,248.05,237.45,240.2,257700,1307400
2025-05-02T14:27:00,241.25,243.6,238.7,243.05,57900,1307400
2025-05-02T14:28:00,246.3,255.4,245.45,254,162300,1257300
2025-05-02T14:29:00,255,265.8,254.55,265.8,165900,1257300
2025-05-02T14:30:00,265.15,276.5,260.4,269.3,195900,1257300
2025-05-02T14:31:00,268.25,271.8,262.75,264.35,101625,1130400
2025-05-02T14:32:00,265.6,265.6,259.05,261.8,73200,1130400
2025-05-02T14:33:00,261.9,272.5,261.9,272.5,56550,1130400
2025-05-02T14:34:00,271.7,276.6,269.5,270,72300,1102575
2025-05-02T14:35:00,269.35,278.6,269.35,278.6,82425,1102575
2025-05-02T14:36:00,273.25,273.25,264.6,272.7,96675,1102575
2025-05-02T14:37:00,272.45,275.35,268,273.75,40050,1092375
2025-05-02T14:38:00,273.7,279.25,263.05,263.75,78525,1092375
2025-05-02T14:39:00,263.35,263.75,256.1,256.15,68025,1092375
2025-05-02T14:40:00,257.05,257.7,251.1,254.1,80925,1078725
2025-05-02T14:41:00,254.4,254.4,239.2,242.7,136725,1078725
2025-05-02T14:42:00,242.35,249.5,242.35,249.15,86025,1078725
2025-05-02T14:43:00,248.95,250.4,242.4,249.35,41775,1079475
2025-05-02T14:44:00,249.4,251.8,245.65,247,51975,1079475
2025-05-02T14:45:00,247.9,253.5,247.9,251.9,36600,1079475
2025-05-02T14:46:00,250.25,250.25,235.1,240.75,87375,1093275
2025-05-02T14:47:00,240.05,242.75,237.2,239.95,25125,1093275
2025-05-02T14:48:00,238.9,239.7,219.5,222.85,130875,1093275
2025-05-02T14:49:00,223.8,228.5,222.35,226.3,72225,1063200
2025-05-02T14:50:00,225,225.45,219.5,219.7,41925,1063200
2025-05-02T14:51:00,218.75,226.5,218.75,225.65,36975,1063200
2025-05-02T14:52:00,224.5,227.5,213,215.35,96525,1074525
2025-05-02T14:53:00,214.9,218.65,212.55,217.55,49050,1074525
2025-05-02T14:54:00,217.35,217.45,206.85,207.8,82800,1074525
2025-05-02T14:55:00,208.4,214.5,207.55,212.4,52350,1100700
2025-05-02T14:56:00,212.5,212.55,205.8,205.8,49725,1100700
2025-05-02T14:57:00,206.1,210,202.9,208.9,98325,1100700
2025-05-02T14:58:00,206.4,211.2,203.9,205,43725,1116750
2025-05-02T14:59:00,205.45,205.95,201.2,205.35,60150,1116750
2025-05-02T15:00:00,205.35,205.4,198.8,202.7,86850,1116750
2025-05-02T15:01:00,204.6,210,202.75,208.5,140250,1135725
2025-05-02T15:02:00,207.4,209.9,203.25,209.9,59250,1135725
2025-05-02T15:03:00,211.75,221.1,210.25,221.1,156000,1135725
2025-05-02T15:04:00,222.3,226.65,221.2,226,158850,1170150
2025-05-02T15:05:00,228.5,229.2,220.65,221.8,92475,1170150
2025-05-02T15:06:00,220.4,224.45,218.45,222.3,58425,1170150
2025-05-02T15:07:00,222.7,230,221.55,229.75,84675,1166775
2025-05-02T15:08:00,231.45,235,227.7,230,119775,1166775
2025-05-02T15:09:00,230.7,231.85,223.35,224.3,70425,1166775
2025-05-02T15:10:00,226,230.4,226,229.75,56700,1161675
2025-05-02T15:11:00,230.25,231.9,226.25,231.9,56175,1161675
2025-05-02T15:12:00,230.8,230.8,221.5,222.4,52950,1161675
2025-05-02T15:13:00,222.4,222.85,215.3,215.8,57675,1158750
2025-05-02T15:14:00,216.15,217.5,212.75,216.85,62850,1158750
2025-05-02T15:15:00,217.4,251.5,217.4,245.85,224475,1158750
2025-05-02T15:16:00,243.3,248.55,240.1,245,111300,1074225
2025-05-02T15:17:00,244.25,245.8,238.45,244.85,72075,1074225
2025-05-02T15:18:00,244.5,247.85,239.65,240.6,76575,1074225
2025-05-02T15:19:00,241.65,247.5,241.65,246.6,37050,1031400
2025-05-02T15:20:00,246.7,248.95,244.9,246.35,48900,1031400
2025-05-02T15:21:00,246.15,246.15,239.75,241.6,38700,1031400
2025-05-02T15:22:00,240.05,242.15,236.2,239.55,54975,1002150
2025-05-02T15:23:00,239.65,239.65,223.8,228.5,61875,1002150
2025-05-02T15:24:00,229.4,240.15,229.1,240.15,59325,1002150
2025-05-02T15:25:00,239.95,240.45,230.8,230.85,70800,982500
2025-05-02T15:26:00,230.6,238.9,230.6,238.8,30600,982500
2025-05-02T15:27:00,239.05,241.1,237.55,241.1,41550,982500
2025-05-02T15:28:00,241.1,244.2,236.75,237.2,53175,945750
2025-05-02T15:29:00,237.5,237.75,225.8,228,83925,945750
,,,,,,
